x	xend	y	yend
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
99.4964625	127.3878285	0.280562951804147	0.280562951804147
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
132.7035095	231.4585615	0.361990679784651	0.361990679784651
231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
99.4964625	127.3878285	0.280562951804147	0.280562951804147
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
132.7035095	231.4585615	0.361990679784651	0.361990679784651
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	127.3878285	0.276505141813702	0.276505141813702
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
132.7035095	231.4585615	0.361990679784651	0.361990679784651
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	127.3878285	0.276505141813702	0.276505141813702
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	130.7665155	0.145182690566287	0.145182690566287
130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
131.5885955	231.4585615	0.359502716195003	0.359502716195003
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	127.3878285	0.276505141813702	0.276505141813702
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
132.7035095	187.2033345	0.365553379474428	0.365553379474428
187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
188.4494595	231.4585615	0.367321289926573	0.367321289926573
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	127.3878285	0.276505141813702	0.276505141813702
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	130.7665155	0.145182690566287	0.145182690566287
130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
131.5885955	187.2033345	0.360725404266107	0.360725404266107
187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
188.4494595	231.4585615	0.367321289926573	0.367321289926573
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	121.2175135	0.279989412198902	0.279989412198902
121.2175135	122.8868105	-0.187707155126729	-0.187707155126729
122.8868105	127.3878285	0.338775352967907	0.338775352967907
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
132.7035095	187.2033345	0.365553379474428	0.365553379474428
187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
188.4494595	231.4585615	0.367321289926573	0.367321289926573
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
4.5028575	24.9251815	0.285122196337354	0.285122196337354
24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
28.9706765	71.5388585	0.32811832630602	0.32811832630602
71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
73.9532855	86.0999865	0.312427947122397	0.312427947122397
86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
87.7106665	96.8091055	0.149244596463469	0.149244596463469
96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
98.0611735	121.2175135	0.279989412198902	0.279989412198902
121.2175135	122.8868105	-0.187707155126729	-0.187707155126729
122.8868105	127.3878285	0.338775352967907	0.338775352967907
127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
127.8624965	130.7665155	0.145182690566287	0.145182690566287
130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
131.5885955	187.2033345	0.360725404266107	0.360725404266107
187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
188.4494595	231.4585615	0.367321289926573	0.367321289926573
231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
